unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2018-01-01 00:00:00,2018-01-01,2018,1,01-01,Monday,0,1143.0,560.0,1.0,2791.0,1422.0,934.0,,996.0,1704.0,6143.0,7847.0,0.1456607620746782,0.07136485280999108,0.00012743723716069835,0.35567732891550913,0.18121575124251307,0.11902637950809226,,0.12692748821205557,0.21715305212183,0.78284694787817
Mwh,2018-01-01 01:00:00,2018-01-01,2018,1,01-01,Monday,1,1129.0,564.0,1.0,2791.0,1438.0,877.0,,1012.0,1694.0,6118.0,7812.0,0.14452124935995903,0.07219662058371736,0.00012800819252432156,0.35727086533538144,0.1840757808499744,0.11226318484383001,,0.1295442908346134,0.2168458781362007,0.7831541218637993
Mwh,2018-01-01 02:00:00,2018-01-01,2018,1,01-01,Monday,2,1106.0,568.0,1.0,2791.0,1377.0,904.0,,1010.0,1675.0,6082.0,7757.0,0.14258089467577673,0.07322418460745134,0.000128915817970865,0.3598040479566843,0.17751708134588115,0.11653989944566198,,0.13020497615057366,0.21593399510119893,0.7840660048988011
Mwh,2018-01-01 03:00:00,2018-01-01,2018,1,01-01,Monday,3,1109.0,573.0,1.0,2791.0,1277.0,923.0,,993.0,1683.0,5984.0,7667.0,0.14464588496152342,0.07473588104865006,0.00013042911177774878,0.36402765097169687,0.16655797574018522,0.12038607017086214,,0.12951610799530455,0.21951219512195122,0.7804878048780488
Mwh,2018-01-01 04:00:00,2018-01-01,2018,1,01-01,Monday,4,1097.0,583.0,1.0,2791.0,1199.0,911.0,,995.0,1681.0,5896.0,7577.0,0.14478025603800976,0.07694338128546918,0.00013197835554968986,0.36835159033918435,0.15824204830407812,0.12023228190576746,,0.1313184637719414,0.22185561567902864,0.7781443843209713
Mwh,2018-01-01 05:00:00,2018-01-01,2018,1,01-01,Monday,5,1100.0,598.0,1.0,2792.0,1175.0,924.0,,1011.0,1699.0,5902.0,7601.0,0.1447178002894356,0.07867385870280226,0.00013156163662675965,0.3673200894619129,0.15458492303644258,0.12156295224312591,,0.133008814629654,0.22352322062886462,0.7764767793711354
Mwh,2018-01-01 06:00:00,2018-01-01,2018,1,01-01,Monday,6,1106.0,606.0,1.0,2792.0,1195.0,867.0,,1007.0,1713.0,5861.0,7574.0,0.14602587800369685,0.08001056245048851,0.0001320306311064167,0.3686295220491154,0.15777660417216793,0.11447055716926327,,0.13295484552416162,0.22616847108529178,0.7738315289147082
Mwh,2018-01-01 07:00:00,2018-01-01,2018,1,01-01,Monday,7,1111.0,597.0,1.0,2792.0,1231.0,863.0,,999.0,1709.0,5885.0,7594.0,0.14629971029760336,0.07861469581248354,0.0001316829075585989,0.3676586779036081,0.16210165920463523,0.11364234922307084,,0.1315512246510403,0.2250460890176455,0.7749539109823544
Mwh,2018-01-01 08:00:00,2018-01-01,2018,1,01-01,Monday,8,1102.0,591.0,1.0,2792.0,1321.0,829.0,,989.0,1694.0,5931.0,7625.0,0.14452459016393443,0.07750819672131147,0.00013114754098360657,0.3661639344262295,0.17324590163934425,0.10872131147540984,,0.1297049180327869,0.2221639344262295,0.7778360655737705
Mwh,2018-01-01 09:00:00,2018-01-01,2018,1,01-01,Monday,9,1087.0,595.0,1.0,2792.0,1399.0,798.0,,1002.0,1683.0,5991.0,7674.0,0.14164712014594735,0.07753453218660412,0.00013031013812874641,0.36382590565545997,0.18230388324211624,0.10398749022673964,,0.1305707584050039,0.21931196247068022,0.7806880375293198
