datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,,423.1632653061224,,,,,,,,,,127.22448979591837,,,,,,,,,1.3057959183673469,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,,421.0816326530612,,,,,,,,,,126.61224489795919,,,,,,,,,1.3193979591836733,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,,419.0,,,,,,,,,,126.0,,,,,,,,,1.333,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,,416.0,,,,,,,,,,59.0,,,,,,,,,2.667,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,,418.0,,,,,,,,,,15.0,,,,,,,,,4.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,,414.0,,,,,,,,,,0.0,,,,,,,,,5.333,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,,413.0,,,,,,,,,,0.0,,,,,,,,,6.667,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,,410.0,,,,,,,,,,0.0,,,,,,,,,8.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,,405.0,,,,,,,,,,0.0,,,,,,,,,9.333,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,,408.0,,,,,,,,,,0.0,,,,,,,,,10.667,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,,401.0,,,,,,,,,,15.0,,,,,,,,,12.0,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,,401.0,,,,,,,,,,32.0,,,,,,,,,13.333,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,,400.0,,,,,,,,,,63.0,,,,,,,,,14.667,2022,1,01-01,Saturday,12,2022-01-01
2022-01-01 13:00:00,,405.0,,,,,,,,,,54.0,,,,,,,,,16.0,2022,1,01-01,Saturday,13,2022-01-01
2022-01-01 14:00:00,,407.0,,,,,,,,,,46.0,,,,,,,,,17.333,2022,1,01-01,Saturday,14,2022-01-01
2022-01-01 15:00:00,,405.0,,,,,,,,,,109.0,,,,,,,,,18.667,2022,1,01-01,Saturday,15,2022-01-01
2022-01-01 16:00:00,,389.0,,,,,,,,,,118.0,,,,,,,,,20.0,2022,1,01-01,Saturday,16,2022-01-01
2022-01-01 17:00:00,,397.0,,,,,,,,,,114.0,,,,,,,,,21.333,2022,1,01-01,Saturday,17,2022-01-01
2022-01-01 18:00:00,,357.0,,,,,,,,,,178.0,,,,,,,,,22.667,2022,1,01-01,Saturday,18,2022-01-01
2022-01-01 19:00:00,,340.0,,,,,,,,,,196.0,,,,,,,,,24.0,2022,1,01-01,Saturday,19,2022-01-01
2022-01-01 20:00:00,,337.0,,,,,,,,,,194.0,,,,,,,,,25.333,2022,1,01-01,Saturday,20,2022-01-01
2022-01-01 21:00:00,,339.0,,,,,,,,,,195.0,,,,,,,,,26.667,2022,1,01-01,Saturday,21,2022-01-01
2022-01-01 22:00:00,,339.0,,,,,,,,,,181.0,,,,,,,,,28.0,2022,1,01-01,Saturday,22,2022-01-01
2022-01-01 23:00:00,,338.0,,,,,,,,,,259.0,,,,,,,,,27.182,2022,1,01-01,Saturday,23,2022-01-01
2022-01-02 00:00:00,,345.0,,,,,,,,,,273.0,,,,,,,,,26.364,2022,1,01-02,Sunday,0,2022-01-02
2022-01-02 01:00:00,,352.0,,,,,,,,,,228.0,,,,,,,,,25.545,2022,1,01-02,Sunday,1,2022-01-02
2022-01-02 02:00:00,,349.0,,,,,,,,,,162.0,,,,,,,,,24.727,2022,1,01-02,Sunday,2,2022-01-02
2022-01-02 03:00:00,,350.0,,,,,,,,,,104.0,,,,,,,,,23.909,2022,1,01-02,Sunday,3,2022-01-02
2022-01-02 04:00:00,,358.0,,,,,,,,,,62.0,,,,,,,,,23.091,2022,1,01-02,Sunday,4,2022-01-02
2022-01-02 05:00:00,,363.0,,,,,,,,,,20.0,,,,,,,,,22.273,2022,1,01-02,Sunday,5,2022-01-02
2022-01-02 06:00:00,,359.0,,,,,,,,,,20.0,,,,,,,,,21.455,2022,1,01-02,Sunday,6,2022-01-02
2022-01-02 07:00:00,,359.0,,,,,,,,,,46.0,,,,,,,,,20.636,2022,1,01-02,Sunday,7,2022-01-02
2022-01-02 08:00:00,,356.0,,,,,,,,,,111.0,,,,,,,,,19.818,2022,1,01-02,Sunday,8,2022-01-02
2022-01-02 09:00:00,,356.0,,,,,,,,,,126.0,,,,,,,,,19.0,2022,1,01-02,Sunday,9,2022-01-02
2022-01-02 10:00:00,,359.0,,,,,,,,,,205.0,,,,,,,,,14.0,2022,1,01-02,Sunday,10,2022-01-02
2022-01-02 11:00:00,,354.0,,,,,,,,,,214.0,,,,,,,,,18.0,2022,1,01-02,Sunday,11,2022-01-02
2022-01-02 12:00:00,,353.0,,,,,,,,,,217.0,,,,,,,,,19.667,2022,1,01-02,Sunday,12,2022-01-02
2022-01-02 13:00:00,,349.0,,,,,,,,,,219.0,,,,,,,,,21.333,2022,1,01-02,Sunday,13,2022-01-02
