datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,282.0,0.0,0.0,1091.0,0.0,0.0,,,,144.0,61.0,6.0,0.0,,5964.0,488.0,0.0,0.0,252.0,1458.328,566.0,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,280.0,0.0,0.0,1009.0,0.0,0.0,,,,139.143,91.5,6.0,0.0,,5965.0,437.0,0.0,0.0,251.0,1456.164,464.0,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,224.0,0.0,0.0,1076.0,0.0,0.0,,,,134.286,122.0,6.0,0.0,,5967.0,456.0,0.0,0.0,252.0,1454.0,408.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,213.0,0.0,0.0,1036.0,0.0,0.0,,,,129.429,152.5,5.0,0.0,,5968.0,477.0,0.0,0.0,255.0,1424.0,339.0,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,223.0,0.0,0.0,1002.0,0.0,0.0,,,,124.571,183.0,5.0,0.0,,5968.0,463.0,0.0,0.0,257.0,1451.0,423.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,284.0,0.0,0.0,1080.0,0.0,0.0,,,,119.714,213.5,5.0,0.0,,5967.0,460.0,0.0,0.0,257.0,1372.0,437.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,262.0,0.0,0.0,1078.0,0.0,0.0,,,,114.857,244.0,5.0,0.0,,5968.0,498.0,0.0,0.0,256.0,1266.0,574.0,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,255.0,0.0,0.0,1070.0,0.0,0.0,,,,110.0,197.6,5.0,0.0,,5970.0,517.0,0.0,0.0,255.0,1518.0,660.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,258.0,0.0,0.0,1114.0,0.0,0.0,,,,117.0,151.2,5.0,0.0,,5971.0,532.0,0.0,0.0,254.0,1464.0,634.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,259.0,0.0,0.0,1167.0,0.0,0.0,,,,295.0,104.8,5.0,0.0,,5972.0,618.0,0.0,0.0,257.0,1438.0,604.0,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,258.0,0.0,0.0,1136.0,0.0,0.0,,,,122.0,58.4,5.0,0.0,,5972.0,695.0,0.0,120.0,266.0,1442.0,660.0,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,254.0,0.0,0.0,1084.0,0.0,0.0,,,,9.0,12.0,5.0,0.0,,5967.0,602.0,0.0,313.0,267.0,1446.0,585.0,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,256.0,0.0,0.0,1019.0,0.0,0.0,,,,55.5,38.0,5.0,0.0,,5967.0,574.0,0.0,672.0,271.0,1450.0,676.0,2022,1,01-01,Saturday,12,2022-01-01
