unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,0.0,34.198,0.744,0.0,22.7875,188.7855,0.0,66.608,34.942,278.181,313.123,0.0,0.10921586724705627,0.0023760630806424314,0.0,0.07277491592760672,0.6029116353637389,0.0,0.21272151838095574,0.11159193032769871,0.8884080696723012
Gwh,2020,2,0.0,36.7505,0.696,0.0,21.0435,188.9215,0.0,60.709,37.4465,270.674,308.1205,0.0,0.11927314151443998,0.002258856518797029,0.0,0.06829633211681795,0.6131416118044727,0.0,0.1970300580454725,0.121531998033237,0.878468001966763
Gwh,2020,3,0.0,32.7765,0.744,0.0,23.347,125.354,0.0,65.416,33.5205,214.117,247.6375,0.0,0.13235677149058603,0.0030043914996718997,0.0,0.0942789359446772,0.5061995860885367,0.0,0.2641603149765282,0.13536116299025794,0.8646388370097421
Gwh,2020,4,0.0,24.238,0.72,0.0,22.088,136.7695,0.0,58.813,24.958,217.6705,242.6285,0.0,0.09989758004521315,0.0029674996960373573,0.0,0.09103629623065716,0.5636992356627518,0.0,0.24239938836534045,0.1028650797412505,0.8971349202587495
Gwh,2020,5,0.0,28.3345,0.744,0.0,21.526,114.832,0.0,52.647,29.0785,189.005,218.0835,0.0,0.12992500578906704,0.0034115373240066306,0.0,0.09870531241474023,0.5265506102020556,0.0,0.24140753427013048,0.13333654311307366,0.8666634568869264
Gwh,2020,6,0.0,41.339157,0.72,0.0,20.8255,61.669,0.0,53.593,42.059157,136.0875,178.146657,0.0,0.23205126436922136,0.0040416138709804695,0.0,0.1169008745418108,0.3461698414020758,0.0,0.30083640581591153,0.23609287824020184,0.7639071217597981
Gwh,2020,7,0.0,41.673843,0.744,0.0,16.668,99.03,0.0,58.104,42.417843,173.802,216.219843,0.0,0.1927382909070006,0.0034409422820642784,0.0,0.07708820693205294,0.45800606746347516,0.0,0.268726492415407,0.19617923318906488,0.8038207668109351
Gwh,2020,8,0.0,58.746411,0.744,0.0,12.666,44.352,0.0,55.819906,59.490411,112.837906,172.328317,0.0,0.340898187962922,0.004317340370706458,0.0,0.07349923808517204,0.2573691937117914,0.0,0.32391603986940815,0.34521552833362845,0.6547844716663717
Gwh,2020,9,0.0,57.693664,0.72,0.0,14.521,117.234,0.0,55.893094,58.413664,187.648094,246.06175799999997,0.0,0.23446822646857626,0.0029260946757927336,0.0,0.05901363998220318,0.47644136558595185,0.0,0.2271506732874761,0.23739432114436898,0.762605678855631
Gwh,2020,10,0.0,42.463925,0.744,0.0,16.82,124.3085,0.0,54.5655,43.207925,195.694,238.90192499999998,0.0,0.1777462655439047,0.0031142486608259855,0.0,0.07040546031598532,0.5203327683525363,0.0,0.22840125712674775,0.1808605142047307,0.8191394857952694
Gwh,2020,11,0.0,38.419650000000004,0.72,0.0,18.2605,133.753,0.0,60.613,39.13965,212.6265,251.76614999999998,0.0,0.15260053823756692,0.002859796680371845,0.0,0.072529607336014,0.5312588685969103,0.0,0.240751189149137,0.15546033491793876,0.8445396650820614
Gwh,2020,12,0.0,42.06035,0.744,0.0,18.938,161.7415,0.0,63.9235,42.80435,244.603,287.40734999999995,0.0,0.1463440305197484,0.002588660310879315,0.0,0.06589253893472105,0.5627604861183961,0.0,0.22241428411625522,0.1489326908306277,0.8510673091693725
