unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2022-01-01 00:00:00,2022-01-01,2022,1,01-01,Saturday,0,70537.0,2101.0,96482.0,112280.0,26428.0,52713.0,38.0,6813.0,169120.0,198272.0,367392.0,0.19199383764480446,0.005718687396568244,0.2626132305548297,0.3056136225067503,0.07193406497691839,0.14347889992160962,0.0001034317568156084,0.018544225241703686,0.4603257555962024,0.5396742444037976
Mwh,2022-01-01 01:00:00,2022-01-01,2022,1,01-01,Saturday,1,72399.0,2213.0,96463.0,116277.0,26835.0,51622.0,32.0,6618.0,171075.0,201384.0,372459.0,0.19438112651325382,0.005941593571372956,0.2589895800611611,0.3121873816983883,0.07204819859367072,0.13859780539603017,8.591549673923841e-05,0.017768398669383744,0.45931230014578783,0.5406876998542122
Mwh,2022-01-01 02:00:00,2022-01-01,2022,1,01-01,Saturday,2,75492.0,2301.0,96493.0,120277.0,27915.0,51231.0,236.0,7034.0,174286.0,206693.0,380979.0,0.19815265408329594,0.006039702975754569,0.2532764273096417,0.31570506510857554,0.07327175513610987,0.13447197877048342,0.0006194567154620071,0.01846295990067694,0.45746878436869226,0.5425312156313078
Mwh,2022-01-01 03:00:00,2022-01-01,2022,1,01-01,Saturday,3,77523.0,2246.0,96477.0,125928.0,28761.0,50821.0,1311.0,7430.0,176246.0,214251.0,390497.0,0.19852393232214333,0.005751644698934947,0.24706207730149016,0.32248135068899375,0.07365229438382369,0.13014440571886596,0.003357260106991859,0.019027034778756304,0.4513376543225684,0.5486623456774316
Mwh,2022-01-01 04:00:00,2022-01-01,2022,1,01-01,Saturday,4,80796.0,2212.0,96476.0,130330.0,30023.0,51007.0,3249.0,7477.0,179484.0,222086.0,401570.0,0.20120028886620017,0.00550837961003063,0.24024703040565779,0.3245511367881067,0.07476405109943472,0.12701895061882112,0.008090743830465423,0.018619418781283464,0.4469556988818886,0.5530443011181114
Mwh,2022-01-01 05:00:00,2022-01-01,2022,1,01-01,Saturday,5,83438.0,2292.0,96454.0,134198.0,32455.0,51942.0,5588.0,7630.0,182184.0,231813.0,413997.0,0.20154252325499944,0.0055362720019710284,0.23298236460650681,0.3241521073824206,0.07839428788131315,0.12546467728027014,0.013497682350355197,0.01843008524216359,0.44006115986347727,0.5599388401365227
Mwh,2022-01-01 06:00:00,2022-01-01,2022,1,01-01,Saturday,6,85924.0,2308.0,96453.0,137183.0,33448.0,52370.0,7803.0,7808.0,184685.0,238612.0,423297.0,0.2029875005020116,0.005452436468956785,0.22786128888227414,0.32408214563297166,0.07901780546519346,0.12371927984370312,0.018433865583739075,0.018445677621150163,0.43630122585324255,0.5636987741467575
Mwh,2022-01-01 07:00:00,2022-01-01,2022,1,01-01,Saturday,7,87081.0,2260.0,96430.0,139075.0,35328.0,51750.0,10002.0,7982.0,185771.0,244137.0,429908.0,0.2025572913274468,0.005256938693860081,0.22430380453492374,0.3234994463931818,0.082175721317119,0.12037459177312355,0.02326544283893298,0.018566763121412023,0.43211803455623066,0.5678819654437693
Mwh,2022-01-01 08:00:00,2022-01-01,2022,1,01-01,Saturday,8,87409.0,2112.0,96407.0,139604.0,35402.0,51957.0,14455.0,7743.0,185928.0,249161.0,435089.0,0.20089912638563603,0.004854179259875566,0.22157995260739757,0.32086308778204,0.08136726049153162,0.1194169468775354,0.033223087690104784,0.017796358905879026,0.4273332582529092,0.5726667417470909
Mwh,2022-01-01 09:00:00,2022-01-01,2022,1,01-01,Saturday,9,86808.0,2209.0,96385.0,140698.0,34807.0,52067.0,16409.0,7751.0,185402.0,251732.0,437134.0,0.19858441576267233,0.0050533703624060355,0.22049302959733172,0.3218646913760998,0.07962546953565726,0.11910992967831374,0.03753768867212342,0.017731405015395735,0.42413081572241007,0.5758691842775899
Mwh,2022-01-01 10:00:00,2022-01-01,2022,1,01-01,Saturday,10,87427.0,2271.0,96402.0,144253.0,35226.0,51392.0,16742.0,7909.0,186100.0,255522.0,441622.0,0.19796794543750085,0.005142406854730969,0.2182907554424372,0.3266436001829619,0.07976504793692343,0.1163710141252021,0.03791024903650633,0.01790898098373722,0.421401107734669,0.578598892265331
Mwh,2022-01-01 11:00:00,2022-01-01,2022,1,01-01,Saturday,11,89189.0,2330.0,96395.0,145985.0,37804.0,51220.0,15183.0,7974.0,187914.0,258166.0,446080.0,0.19993947274031565,0.005223278335724534,0.21609352582496413,0.3272619261119082,0.08474713055954089,0.11482245337159254,0.03403649569583931,0.017875717360114778,0.4212562769010043,0.5787437230989957
