unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022-01-01,2022,1,01-01,Saturday,196.652895,6.73075,66.076,80.1645,91.11312600000001,526.6455,1.81775,135.43275,269.459645,835.1736259999999,1104.633271,0.17802550417658025,0.006093198690192267,0.05981713726600219,0.07257114383982737,0.08248269212235236,0.4767604904053266,0.0016455687581765769,0.12260426474154246,0.24393584013277475,0.7560641598672253
Gwh,2022-01-02,2022,1,01-02,Sunday,168.0788,6.744,63.76175,79.9875,85.915874,727.20035,1.44125,134.7705,238.58454999999998,1029.315474,1267.900024,0.1325647107961566,0.005319031368675169,0.0502892568759822,0.0630865986954189,0.06776234117336052,0.5735470748756765,0.0011367221174530082,0.10629426409727712,0.18817299904081394,0.811827000959186
Gwh,2022-01-03,2022,1,01-03,Monday,288.9587,6.769,92.45225,87.83525,88.777063,794.0539,1.3245,133.14525,388.17995,1105.135963,1493.315913,0.1935013867357081,0.004532865377695872,0.06191071105260499,0.05881893391435387,0.05944961961977031,0.5317387252673039,0.0008869523109407862,0.08916080572162229,0.25994496316600896,0.7400550368339911
Gwh,2022-01-04,2022,1,01-04,Tuesday,538.1195,6.52425,156.60375,97.58525,87.867814,474.67275,2.235875,137.21325,701.2475,799.574939,1500.822439,0.35854974313853527,0.0043471165078975745,0.10434528824365477,0.0650211826956833,0.05854644208181378,0.3162750886882229,0.0014897665052834407,0.09142537213890896,0.46724214789008756,0.5327578521099123
Gwh,2022-01-05,2022,1,01-05,Wednesday,460.515,6.03,100.2135,98.16175,86.51343700000001,765.840254,1.62625,135.16225,566.7585,1087.3039410000001,1654.062441,0.2784145196608088,0.0036455697502897353,0.060586285932116145,0.059345855130265905,0.05230361010295137,0.46300564901104596,0.000983185374197128,0.08171532503832483,0.34264637534321474,0.6573536246567853
Gwh,2022-01-06,2022,1,01-06,Thursday,543.80175,5.977,160.9395,97.22575,90.379754,384.147,1.86725,140.21475,710.71825,713.8345039999999,1424.552754,0.38173507332252854,0.004195702814948192,0.11297545812052111,0.06825001722610828,0.06344430119995402,0.2696614772049361,0.00131076226889945,0.09842720784210425,0.49890623425799785,0.501093765742002
Gwh,2022-01-07,2022,1,01-07,Friday,561.9045,6.6035,127.0655,98.03925,84.704432,651.235,2.366,140.83175,695.5735,977.176432,1672.749932,0.3359166180495173,0.003947691088592434,0.07596204164723888,0.05860962725180371,0.05063783317493508,0.3893199978919503,0.0014144373613401528,0.08419175353462217,0.4158263507853486,0.5841736492146514
Gwh,2022-01-08,2022,1,01-08,Saturday,526.03025,7.35625,107.08225,97.90875,76.540724,565.018871,2.135002,139.10425,640.46875,880.707597,1521.176347,0.34580491015220866,0.004835895597842871,0.07039436960164619,0.06436383933597936,0.05031679867423024,0.37143548288422074,0.001403520376983616,0.09144518337688826,0.4210351753516977,0.5789648246483022
Gwh,2022-01-09,2022,1,01-09,Sunday,463.93825,7.37,109.478,70.8885,82.225276,560.455879,1.64625,137.93225,580.78625,853.148155,1433.934405,0.3235421706755129,0.0051397051178223175,0.07634798329565151,0.04943636176997929,0.05734242494865028,0.3908518249131487,0.001148065067871776,0.09619146421136329,0.4050298590889867,0.5949701409110133
Gwh,2022-01-10,2022,1,01-10,Monday,630.193,7.6795,257.553625,65.39575,89.80125,82.68975,2.29925,137.38225,895.426125,377.56825,1272.994375,0.4950477491308632,0.006032626813453123,0.20232110216512153,0.051371593845416647,0.07054332035049252,0.0649568856107475,0.0018061745166784416,0.10792054756722708,0.7034014781094378,0.29659852189056213
Gwh,2022-01-11,2022,1,01-11,Tuesday,614.782,7.26275,269.57475,97.102,80.800124,172.74075,2.1762509999999997,131.32475,891.6195,484.143875,1375.763375,0.44686608988991294,0.005279069156787227,0.19594557821398612,0.07058045138031095,0.05873112009541612,0.12555992777464364,0.001581849785759851,0.09545591370318315,0.6480907372606863,0.3519092627393137
Gwh,2022-01-12,2022,1,01-12,Wednesday,615.14775,7.4455,274.06025,95.42225,84.59925,193.09475,2.42725,131.74,896.6535,507.2835,1403.937,0.4381590840614643,0.00530330064668144,0.19520836761193702,0.06796761535595972,0.06025857997901615,0.1375380447983065,0.0017288881196236014,0.09383611942701134,0.6386707523200827,0.3613292476799173
Gwh,2022-01-13,2022,1,01-13,Thursday,566.68,7.38625,218.4285,98.45225,79.778125,540.3635,1.7256259999999999,132.34175,792.49475,852.661251,1645.156001,0.3444536564651293,0.004489695807273173,0.13277069157406915,0.05984371691204742,0.04849274169228162,0.32845730111402366,0.001048913293907135,0.08044328314126849,0.48171404384647165,0.5182859561535283
Gwh,2022-01-14,2022,1,01-14,Friday,586.48025,7.5605,231.56675,97.72425,78.573,462.85575,1.13625,137.83125,825.6075,778.1205,1603.728,0.36569807972424245,0.004714328115490906,0.1443927835642952,0.060935676124629606,0.04899396905210858,0.28861237691179553,0.0007085054323426416,0.08594428107509504,0.5148051914040286,0.48519480859597136
Gwh,2022-01-15,2022,1,01-15,Saturday,616.337,7.92475,230.784,95.79925,66.255125,94.42825,1.9595,142.65125,855.04575,401.093375,1256.139125,0.49065982241417727,0.0063088155143643035,0.18372487203596974,0.07626484048890683,0.05274505322012003,0.07517340087627636,0.0015599386731943408,0.11356325677699117,0.6806935099645114,0.3193064900354887
Gwh,2022-01-16,2022,1,01-16,Sunday,500.18025,7.72625,117.61925,98.365,72.581829,514.56775,2.386625,140.0005,625.52575,827.901704,1453.427454,0.34413843540896816,0.005315882797408615,0.08092543571837607,0.06767795649468997,0.049938391352280044,0.35403745029299555,0.0016420668217266249,0.09632438111355504,0.43037975392475286,0.5696202460752472
Gwh,2022-01-17,2022,1,01-17,Monday,503.1505,7.49525,149.9085,97.01925,82.877296,714.1868760000001,1.762,139.70525,660.55425,1035.550672,1696.104922,0.296650574780892,0.004419095719126744,0.08838397793411981,0.05720120774462324,0.04886330729013709,0.4210747028302062,0.0010388508264702742,0.08236828287442469,0.3894536484341386,0.6105463515658615
Gwh,2022-01-18,2022,1,01-18,Tuesday,671.627,8.317,256.22925,94.4135,83.790125,229.281,2.314249,141.212,936.17325,551.0108740000001,1487.184124,0.45160985056346653,0.005592448080759635,0.17229154471527963,0.06348474171850424,0.056341460110960674,0.15417122621193338,0.0015561280964830953,0.09495260050261267,0.6294938433595059,0.37050615664049413
Gwh,2022-01-19,2022,1,01-19,Wednesday,581.6505,7.13225,184.272,97.9145,82.672314,596.387891,2.445002,139.73425,773.05475,919.153957,1692.208707,0.3437226729740494,0.004214757890381189,0.10889436937520733,0.05786195260369855,0.04885467948369326,0.352431640691233,0.0014448584207645257,0.08257506856097273,0.45683180023963793,0.543168199760362
