unit,date,year,month,month_date,weekday,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022-01-01,2022,1,01-01,Saturday,4.813868,5.492,0.0,0.0,25.063,3.139,0.135,3.263,10.305868,31.6,41.905868000000005,0.11487336331990546,0.1310556316361231,0.0,0.0,0.5980785316271219,0.07490597736813373,0.0032215058759789915,0.07786499017273665,0.24592899495602857,0.7540710050439714
Gwh,2022-01-02,2022,1,01-02,Sunday,4.81966,5.477,0.0,0.0,25.482,1.947,0.131,3.257,10.29666,30.817,41.11366,0.11722770485527194,0.13321606492829877,0.0,0.0,0.6197940052041098,0.04735652335501145,0.003186288936572419,0.07921941272073564,0.2504437697835707,0.7495562302164293
Gwh,2022-01-03,2022,1,01-03,Monday,4.825448000000001,5.0,0.0,0.0,25.869,1.756,0.076,3.248,9.825448,30.949,40.77444800000001,0.11834490070840444,0.1226258170312937,0.0,0.0,0.6344414521565073,0.04306618694139035,0.001863912418875664,0.07965773074352839,0.2409707177396981,0.7590292822603018
Gwh,2022-01-04,2022,1,01-04,Tuesday,4.831236,4.986,0.0,0.0,27.127,7.28,0.075,3.199,9.817236000000001,37.681,47.498236000000006,0.10171400891603635,0.10497231939308228,0.0,0.0,0.5711159462848262,0.1532688498158121,0.0015790060077178444,0.06734986958252512,0.20668632830911868,0.7933136716908812
Gwh,2022-01-05,2022,1,01-05,Wednesday,4.837024,4.78,0.0,0.0,26.999,15.761,0.075,3.187,9.617024,46.022,55.639024000000006,0.0869358168468232,0.08591092467761476,0.0,0.0,0.4852529404541675,0.28327240247780044,0.0013479747595860055,0.05727994078400799,0.17284674152443794,0.8271532584755619
Gwh,2022-01-06,2022,1,01-06,Thursday,4.842812,5.713,0.0,0.0,30.002,14.886,0.054,3.25,10.555812,48.192,58.747811999999996,0.08243391260256638,0.09724617488733028,0.0,0.0,0.5106913598756665,0.2533881602262906,0.0009191831688982733,0.05532120923924792,0.17968008748989664,0.8203199125101034
Gwh,2022-01-07,2022,1,01-07,Friday,4.81355,5.97,0.0,0.0,27.8285,10.383,0.143,3.287,10.78355,41.6415,52.425050000000006,0.09181774743180979,0.11387685848654411,0.0,0.0,0.5308244818078379,0.19805417448338147,0.0027277036454900847,0.06269903414493642,0.2056946059183539,0.794305394081646
Gwh,2022-01-08,2022,1,01-08,Saturday,4.787,6.718,0.0,0.0,23.8825,6.509,0.118,3.26,11.505,33.7695,45.2745,0.10573280765110603,0.1483837480259307,0.0,0.0,0.5275044451070691,0.1437674629206286,0.0026063236479696075,0.07200521264729592,0.2541165556770367,0.7458834443229633
Gwh,2022-01-09,2022,1,01-09,Sunday,4.7,5.883,0.0,0.0,24.182,4.574,0.049,3.262,10.583,32.067,42.65,0.11019929660023448,0.137936694021102,0.0,0.0,0.5669871043376319,0.10724501758499413,0.0011488862837045722,0.07648300117233295,0.24813599062133648,0.7518640093786636
Gwh,2022-01-10,2022,1,01-10,Monday,4.695,5.575,0.0,0.0,25.572,13.984,0.056,3.26,10.27,42.872,53.142,0.08834819916450265,0.1049076060366565,0.0,0.0,0.48120130969854347,0.2631440292047721,0.0010537804373188814,0.061345075458206305,0.19325580520115915,0.8067441947988407
