datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,100.0,187.0,,183.0,59.0,45.0,,,,0.0,12.0,299.0,0.0,,1924.0,214.0,64.0,0.0,,,0.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,97.0,186.0,,182.0,59.0,44.0,,,,0.0,1.0,295.0,0.0,,1928.0,213.0,65.0,0.0,,,0.0,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,94.0,112.0,,176.0,60.0,44.0,,,,0.0,11.0,267.0,0.0,,1928.0,227.0,65.0,0.0,,,0.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,88.0,109.0,,180.0,61.0,45.0,,,,0.0,0.0,279.0,17.0,,1927.0,230.0,65.0,0.0,,,0.0,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,89.0,107.0,,172.0,57.0,46.0,,,,0.0,103.0,275.0,11.0,,1929.0,224.0,64.0,0.0,,,0.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,89.0,108.0,,173.0,58.0,47.0,,,,0.0,111.0,266.0,0.0,,1929.0,228.0,65.0,0.0,,,0.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,89.0,106.0,,170.0,57.0,47.0,,,,0.0,110.0,263.0,0.0,,1930.0,226.0,64.0,0.0,,,0.0,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,86.0,106.0,,167.0,56.0,48.0,,,,0.0,109.0,263.0,0.0,,1931.0,226.0,63.0,0.0,,,0.0,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,85.0,103.0,,159.0,53.0,47.0,,,,0.0,108.0,384.0,0.0,,1931.0,212.0,63.0,0.0,,,0.0,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,88.0,105.0,,151.0,47.0,47.0,,,,0.0,107.0,374.0,0.0,,1933.0,200.0,63.0,1.0,,,0.0,2019,1,01-01,Tuesday,9,2019-01-01
